K_3,K_4,K_5,K_6,K_7,K_8,K_9,K_10
0.00524901458319252,0.00468179544681088,0.00421992201714117,0.00377786885731107,0.00379689643694507,0.00343521232858021,0.00333696320679253,0.00321675649401632
0.00510531528537447,0.00457510035495221,0.00412931126377017,0.00369766107978041,0.0037125753397417,0.00335940191238342,0.00326007611066497,0.00314340427293502
0.00496967481447724,0.00447209686595973,0.00404254682461442,0.00362113534937714,0.00363158116572873,0.00328665008224074,0.00318622747678549,0.00307289790929987
0.00484172685254447,0.00437276593551626,0.00395953196348281,0.00354819811690771,0.00355383492683792,0.00321688730156867,0.00311536812524597,0.00300518615413456
0.00472112968508257,0.00427709951916263,0.0038801777486511,0.00347876153595656,0.00347926433131363,0.00315005014149227,0.00304745363750332,0.00294022325342574
0.00460756499913558,0.00418509857328375,0.0038044027322386,0.00341274329612459,0.00340780346187182,0.00308608098604932,0.0029824438413704,0.00287796846391862
0.00450073673247968,0.00409677106316977,0.00373213259829001,0.00335006645102665,0.00333939241327942,0.00302492770764836,0.00292030230307639,0.00281838555589324
0.00440036997382357,0.00401213004113013,0.00366329978405212,0.0032906592419649,0.00327397689626766,0.00296654331843235,0.00286099583673376,0.00276144231346597
0.0043062099139616,0.00393119185122438,0.00359784307985963,0.00323445491829917,0.00321150781594453,0.00291088560410554,0.00280449404080259,0.00270711004302068
0.00421802084780632,0.00385397450799503,0.0035357072137683,0.00318139155560659,0.00315194083379159,0.00285791674742821,0.00275076887002293,0.00265536309998241
0.0041355852271283,0.00378049628550522,0.00347684242755811,0.00313141187275761,0.00309523592286633,0.00280760294893689,0.00269979424986521,0.00260617844333304
0.00405870276365874,0.00371077454093023,0.00342120405094854,0.00308446304903007,0.0030413569259574,0.0027599140524863,0.00265154573890994,0.00255953522608829
0.00398718958196909,0.00364482478483431,0.00336875208081188,0.00304049654233698,0.00299027112615477,0.00271482318293488,0.00260600024280559,0.00251541442848453
0.00392087742123862,0.00358265999887851,0.00331945077184689,0.00299946790955885,0.00294194883862867,0.00267230640272865,0.00256313578165955,0.0024737985389525
0.00385961288466019,0.0035242901916746,0.00327326824460546,0.00296133662984984,0.0028963630314079,0.0026323423933152,0.00252293131097955,0.00243467128617836
0.00380325673482383,0.00346972217524714,0.00323017611598717,0.00292606593163578,0.00285348898167979,0.00259491216629314,0.00248536659467711,0.00239801742376664
0.00375168323296249,0.00341895953830641,0.00319014915637726,0.00289362262384677,0.00281330397268145,0.0025599988080322,0.00245042212723069,0.00236382256730964
0.00370477951944936,0.00337200278829957,0.00315316497655779,0.00286397693173819,0.00277578703469992,0.00252758726025157,0.00241807910092724,0.00233207308210922
0.00366244503240773,0.00332884963187335,0.00311920374642749,0.00283710233746058,0.00274091873213499,0.00249766413778322,0.00238831941318138,0.00230275601844474
0.00362459096073645,0.00328949536271792,0.00308824794648016,0.00281297542535257,0.00270868099707817,0.00247021758353452,0.00236112570827898,0.00227585909017448
0.00359113972727107,0.00325393332646926,0.00306028215196679,0.00279157573176352,0.00267905700849186,0.00244523715955006,0.00233648144750004,0.00225137069161664
0.00356202449719896,0.00322215543410246,0.00303529284874931,0.00277288559907478,0.00265203111488449,0.00242271377209998,0.00231437100142462,0.00222927994708247
0.00353718870623062,0.00319415269773111,0.00301326827908008,0.00275689003349217,0.00262758879740464,0.00240263962791799,0.00229477975828888,0.00220957678711756
0.00351658560240744,0.0031699157656494,0.00299419831493718,0.00274357656613663,0.00260571666953709,0.00238500821809474,0.00227769424250199,0.00219225204542366
0.00350017779480882,0.00314943543656929,0.00297807435612737,0.00273293511697468,0.00258640250907913,0.00236981432570536,0.00226310223782514,0.00217729757055374
0.00348793680182243,0.00313270313612279,0.0029648892501418,0.00272495786121105,0.00256963531779619,0.00235705405301045,0.00225099291021531,0.00216470634676123
0.00347984259108042,0.00311971134168136,0.00295463723070999,0.00271963909791804,0.00255540540407991,0.00234672486400237,0.00224135692591815,0.00215447261880532
0.00347588310266787,0.00311045394430447,0.00294731387213525,0.00271697512090163,0.00254370448403293,0.00233882563815722,0.00223418656102637,0.00214659201603218
0.00347605374681199,0.00310492653912579,0.00294291605678983,0.00271696409210109,0.00253452579665002,0.00233335673147255,0.00222947579938047,0.00214106167163619
0.00348035686700656,0.00310312663771647,0.0029414419535794,0.00271960591818346,0.00252786422912136,0.00233032004119954,0.00222722041635758,0.00213788033362665
0.00348880115947132,0.00310505379795848,0.00294289100572597,0.0027249021314172,0.00252371644871889,0.00232971907108966,0.00222741804675789,0.00213704846466298
0.00350140104005945,0.00311070966876893,0.00294726392683777,0.00273285577637858,0.00252208103820884,0.002331558994449,0.00223006823564825,0.00213856832855591
0.00351817595028757,0.00312009794870636,0.00295456270490255,0.00274347130454215,0.00252295863223794,0.0023358467128056,0.00223517247165071,0.00214244406185202
0.00353914959516472,0.00313322425913978,0.00296479061452516,0.00275675447931272,0.00252635205264247,0.00234259090852886,0.00224273420276938,0.00214868172951503
0.00356434910704106,0.0031500959343523,0.0029779522383998,0.0027727122945434,0.00253226644111229,0.00235180209027963,0.00225275883542809,0.0021572893642843
0.00359380413188764,0.00317072173276057,0.00299405349962908,0.00279135291002414,0.00254070938809041,0.00236349263070156,0.0022652537179445,0.00216827698982748
0.0036275458373588,0.00319511147543004,0.00301310170704627,0.00281268560778502,0.00255169105719397,0.00237767679627804,0.00228022811019192,0.00218165662830818
0.00366560584576471,0.00322327562030653,0.00303510561613341,0.00283672077330474,0.00256522430479773,0.00239437076976628,0.00229769314169618,0.00219744229346232
0.00370801509975255,0.00325522478309929,0.00306007550843068,0.00286346990581299,0.00258132479472345,0.00241359266607201,0.00231766176087727,0.00221564997071785
0.00375480267407108,0.00329096921853927,0.00308802329247733,0.00289294566179607,0.00260001110822687,0.00243536254284013,0.00234014867856954,0.00223629758630203
0.00380599455321659,0.00333051827876217,0.00311896262929507,0.00292516193553051,0.00262130484966979,0.00245970240740144,0.00236517030932991,0.00225940496765614
0.00386161240187858,0.00337387986874496,0.00315290908520759,0.00296013397996293,0.00264523074841057,0.00248663622202759,0.00239274471436169,0.002284993797817
0.00392167236265421,0.00342105992192268,0.00318988031438261,0.00299787857051843,0.00267181675754586,0.00251618990970143,0.00242289155012839,0.00231308756672259
0.00398618392308393,0.00347206192213847,0.00322989627288973,0.00303841421345971,0.00270109415019481,0.00254839136280078,0.00245563202689345,0.00234371152264865
0.00405514890113439,0.0035268865006899,0.00327297946530404,0.00308176139925717,0.00273309761403728,0.00258327045721711,0.00249098888148249,0.00237689262717651
0.00412856060414098,0.00358553113913693,0.00331915522397783,0.00312794290010286,0.00276786534480776,0.00262085907447974,0.00252898636851039,0.00241265951721957
0.00420640322013398,0.00364799000940615,0.00336845202008636,0.00317698410926132,0.00280543913940857,0.00266119113442975,0.00256965027413234,0.00245104247768727
0.00428865150156303,0.00371425398223006,0.00342090180447423,0.00322891341846433,0.00284586448924729,0.00270430264087996,0.00261300795605701,0.00249207342833013
0.00437527079888402,0.0037843108327871,0.00347654037523806,0.00328376262810194,0.00288919067432721,0.00275023174251063,0.00265908841309545,0.0025357859281803
0.00446621749458784,0.00385814566831225,0.00353540776793653,0.0033415673836198,0.0029354708585313,0.00279901881098333,0.0027079223869122,0.00258221520077002
0.0045614398765968,0.00393574159628905,0.00359754866337672,0.00340236763038569,0.00298476218644399,0.00285070653791365,0.00275954249790414,0.00263139818297392
0.00466087947347672,0.00401708064362395,0.00366301280714236,0.00346620807841103,0.00303712588195421,0.00290534005193357,0.00281398341627312,0.0026833735998784
0.00476447285305122,0.0041021449271443,0.0037318554344512,0.00353313866776654,0.00309262734878243,0.00296296705660599,0.00287128206840534,0.00273818206753899
0.00487215386175532,0.00419091806426069,0.00380413769359362,0.00360321502535926,0.0031513362729752,0.0030236379894411,0.00293147787765581,0.00279586622485379
0.0049838562559816,0.00428338680031297,0.00387992706113492,0.00367649890395878,0.00321332672731758,0.00308740620172284,0.00299461303759811,0.00285647089507385
0.00509951665077414,0.00437954281677628,0.00395929774226822,0.00375305859496901,0.00327867727752778,0.00315432815830107,0.00306073281478209,0.00292004327671107
0.00521907768782156,0.00447938467305953,0.00404233105017393,0.00383296930740557,0.00334747109002125,0.00322446365596276,0.00312988587709003,0.00298663316281568
0.00534249130613163,0.00458291982504268,0.00412911575895065,0.00391631350680519,0.00341979604096591,0.00329787605848166,0.00320212464294118,0.0030562931868083
0.00546972198710601,0.00469016665666328,0.00421974842559331,0.00400318120928826,0.00349574482629524,0.00337463254598281,0.00327750564590539,0.0031290790922974
0.00560074984247622,0.00480115645749367,0.00431433367755626,0.00409367022763503,0.00357541507230413,0.00345480437586225,0.00335608990878558,0.00320505002362218
0.00573557341939918,0.0049159352797968,0.00441298446359692,0.00418788636792864,0.00365890944642196,0.00353846715219069,0.00343794332093969,0.0032842688332649
0.00587421211168437,0.00503456561311771,0.00451582226678861,0.00428594357697617,0.00374633576773975,0.00362570110031354,0.00352313701255172,0.00336680240180073
0.00601670808842733,0.00515712782280112,0.00462297727976227,0.00438796404226028,0.00383780711686143,0.00371659134324789,0.0036117477197291,0.00345273227571828
0.00616312767924699,0.00528372131031439,0.00473458854333278,0.0044940782475332,0.00393344194465348,0.00381128876097259,0.00370385813469073,0.0035423225600929
0.00631356218631736,0.00541446536700868,0.00485080405064209,0.00460442498828942,0.00403336417948091,0.00391012192756156,0.00379955723589366,0.00363572537054033
0.00646812812469553,0.00554949970789466,0.00497178081977444,0.00471915135221379,0.00413770333253951,0.00401321296443991,0.00389894059369427,0.00373302712129093
0.00662696692146874,0.00568898468700639,0.00509768493844751,0.00483841267028381,0.00424659460092309,0.0041206656807586,0.00400219531478836,0.00383431848942676
0.00679024412881355,0.00583310120990479,0.00522869158484473,0.00496237244451419,0.00436017896809926,0.00423258903752004,0.00410963111883509,0.00393969469261895
0.00695814822467344,0.00598205037092395,0.0053649850289316,0.00509120225838726,0.0044786046190563,0.00434909740084267,0.00422136933477599,0.00404925577897724
0.00713088908666623,0.00613605285223332,0.00550675861870035,0.00522508167584567,0.0046021869554318,0.00447031080433227,0.00433752854142297,0.00416310692567617
0.00730869623000713,0.00629534812830133,0.00565421475573196,0.00536419813437154,0.0047311932271649,0.00459635521777071,0.00445823353061331,0.00428135874287264
0.00749181689927989,0.00646019352281859,0.00580756486427439,0.00550874683718159,0.00486578225351523,0.00472736281923868,0.00458361555251657,0.00440412757937148
0.00768051409785428,0.00663086316573994,0.00596702935773743,0.00565893064897297,0.00500611876414428,0.00486347226776369,0.00471381255282461,0.00453153582653145
0.00787506462893806,0.00680764689620447,0.00613283760612549,0.00581495999900018,0.00515237347415833,0.00500482897362755,0.00484896939993797,0.0046637122170298
0.00807575721003836,0.0069908491531939,0.00630522790749548,0.00597708675434708,0.00530472316153426,0.00515158536357729,0.00498923810054275,0.00480079211531361
0.00828289070928006,0.00718078789045503,0.00648444746606367,0.00614580915660072,0.00546335074642145,0.0053039011383529,0.00513477800227648,0.00494291779685017
0.00849677253869011,0.00737779354600946,0.00667075237911372,0.0063214027600543,0.00562844537180281,0.00546194352017,0.00528575598249869,0.00509023871363573
0.00871771722705839,0.00758220809001797,0.00686440763439715,0.00650408811584411,0.0058002024849944,0.00562588748806477,0.00544234662250222,0.00524291174381741
0.00894604518391792,0.0077943841682977,0.00706568711928031,0.0066940942934164,0.0059788239194666,0.00579591599931422,0.00560473236681454,0.00540110142371172
0.00918208165688933,0.0080146843527435,0.00727496625110235,0.00689165901360386,0.00616451797648059,0.00597222019547569,0.00577310366753632,0.00556498016095029
0.00942615587723596,0.00824348050451856,0.00749281507053389,0.00709702877989232,0.00635749950605043,0.00615499959193472,0.00594765911393986,0.00573472842793333
0.0096786003829392,0.00848115325129406,0.00771953593568427,0.00731045900806173,0.00655798998676427,0.00634446225020048,0.00612860554779702,0.00591053493521033
0.00993975050477831,0.00872809157609019,0.00795542062564035,0.00753221415438785,0.00676621760402649,0.00654082493253125,0.00631615816512103,0.00609259678482302
0.0102099439985609,0.00898469251239556,0.00820077140535382,0.00776256784259235,0.00698241732631604,0.00674431323880176,0.00651054060518543,0.00628111960402708
0.0104895208055452,0.00925136093816218,0.00845590118130085,0.0080018029897278,0.00720683097909345,0.00695516172583039,0.00671198502782715,0.00647631766014847
0.01077882292296,0.00952850945990206,0.00872113365735958,0.00825021193118134,0.00743970731603054,0.00717361400966191,0.00692073218014713,0.00667841395762146
0.0110781943671226,0.0098165583773454,0.00899680349077813,0.00850809654497596,0.00768130208727966,0.00739992285154513,0.00713703145379431,0.00688764031849475
0.0113879812127555,0.0101159357188488,0.00928325644812978,0.00877576837554156,0.00793187810454559,0.00763435022855203,0.00736114093405804,0.00710423744787903
0.011708531693529,0.0104270773378589,0.00958084956117504,0.00905354875712019,0.00819170530276879,0.00787716738995268,0.00759332744200402,0.00732845498594305
0.0120401963504626,0.0107504270611425,0.00988995128257245,0.00934176893695977,0.00846106079827577,0.00812865490058993,0.00783386657087254,0.00756055154814959
0.0123833282164806,0.0110864368801035,0.0102109416414003,0.00964077019844051,0.00874022894329826,0.00838910267258844,0.00808304271791876,0.00780079475546061
0.0127382830270622,0.0114355671772459,0.0105442123984706,0.00995090398426636,0.00902950137680698,0.00865880998678756,0.0083411491128181,0.00804946125623689
0.013105419448484,0.011798286980649,0.0108901672014331,0.0102725320198417,0.0093291770716489,0.00893808550530877,0.00860848784368713,0.00830683674151763
0.0134850993165955,0.012175074240155,0.0112492217396832,0.0106060264369414,0.00963956237801622,0.00922724727665944,0.00888536988168834,0.00857321595529488
0.0138776878803639,0.0125664161197879,0.0116218038990985,0.0109517698977687,0.00996097106331256,0.00952662273473982,0.00917211510509592,0.00884890270130323
0.014283554045573,0.0129728093017071,0.0120083539166429,0.0113101557194843,0.0102937243485147,0.00983654869306251,0.00946905232360538,0.00913420984773094
0.0147030706150595,0.0133947602977278,0.0124093245348836,0.0116815879992765,0.0106381509411577,0.0101573713354184,0.00977651930357311,0.00942945933113235
0.0151366145227207,0.0138327857651068,0.0128251811564742,0.0120664817400294,0.0109945870650965,0.0104894462041338,0.0100948627947757,0.00973498216068548
0.0155845670592479,0.0142874128238904,0.0132564019986636,0.0124652629766382,0.0113633764872187,0.0108331381869633,0.010424438559186,0.0100511184238001
0.0160473140881372,0.0147591793736468,0.0137034782478932,0.0128783689030035,0.0117448705412994,0.0111888215035567,0.010765611402173,0.0103782172939412
0.01652524625102,0.0152486344078671,0.0141669142145467,0.0133062479997336,0.0121394281492023,0.0115568796923286,0.0111187552064485,0.0107166370413985
0.0170187591617496,0.0157563383247118,0.0146472274879202,0.0137493601625666,0.0125474158396406,0.0119377055984493,0.011484252969007,0.0110667450475976
0.017528253588998,0.0162828632331176,0.0151449490914757,0.0142081768315221,0.0129692077647156,0.0123317013635642,0.0118624968412314,0.0114289178234317
0.0180541356273594,0.0168287932535598,0.0156606236384447,0.0146831811207783,0.013405185714453,0.0127392784177476,0.0122538881722754,0.0118035410319722
0.0185968168571493,0.0173947504175655,0.0161948094878418,0.0151748679492669,0.0138557391295557,0.0131608574740942,0.0126588375557761,0.0121910095158156
0.0362590370732922,0.0172062939235032,0.0161407437078021,0.0145601914274933,0.0141448582447812,0.0128573556241392,0.0125825816654672,0.0121107873012177
0.0344706593670585,0.0166440435423604,0.0156045286872774,0.0140809382841663,0.0136963659840393,0.0124453598110819,0.0121768174831282,0.0117183201381133
0.0327763352232854,0.0161017220445542,0.0150869537902542,0.0136178292778872,0.013262385729712,0.012047027816462,0.0117848828875649,0.0113393210342503
0.0311711155444402,0.0155787173199123,0.0145874551923775,0.0131703989437539,0.0128425236945339,0.0116619105578493,0.0114063639951908,0.0109733871110783
0.0296503195515749,0.0150744464064356,0.0141054829215035,0.0127381922582378,0.0124363939254249,0.0112896346470716,0.0110408570476843,0.0106201254512408
0.0282095189452184,0.0145883382447765,0.0136405007015584,0.0123207645718493,0.012043618269828,0.0109298353562784,0.0106879683052055,0.0102791529803917
0.0268445231136269,0.0141198333755346,0.0131919857968379,0.0119176815404961,0.0116638263417306,0.0105821558224172,0.0103473139396201,0.00995009634902502
0.0255513653123462,0.0136683836312121,0.0127594288566739,0.0115285190553443,0.0112966554873841,0.0102462469871166,0.0100185199276649,0.00963259181430829
0.024326289745174,0.0132334518236184,0.0123423337603961,0.0111528631709897,0.0109417507507327,0.0099217675357845,0.0097012219439836,0.00932628512190824
0.0231657394822143,0.0128145114278175,0.0119402174625093,0.0107903100317448,0.0105987648385506,0.00960838383593636,0.00939506525396152,0.00903083138779995
0.0220663451558667,0.0124110462640741,0.0115526098380087,0.0104404657958474,0.0102673580852787,0.00930576987477233,0.00909970460628371,0.00874589498005071
0.0210249143802844,0.0120225501796753,0.0111790535277523,0.0101029465573987,0.00994719841754188,0.00901360719601753,0.00881480412514107,0.0084711494005714
0.020038421844148,0.0116485267330005,0.0108191037838122,0.00977737826584831,0.00963796131831232,0.00873158483604181,0.00854003720200865,0.00820627474430658
0.0191040000305212,0.0112884888827733,0.0104723283147289,0.00946339664285136,0.00933932979067399,0.0084593992592737,0.00827507537053741,0.0079508772939507
0.0182189305211557,0.0109419586860651,0.0101383071305947,0.00916064709633844,0.0090509943211243,0.00819675429292157,0.00801951005513069,0.00770461019990175
0.017380635845878,0.0106084670093272,0.0098166323879029,0.00886878463165514,0.00877265284233423,0.00794336106101422,0.00777301028599833,0.00746717539593183
0.0165866718406781,0.0102875532574975,0.00950690823410193,0.00858747375965084,0.00850401069526866,0.00769893791777077,0.00753527595760138,0.00723828291766501
0.0158347204808342,0.00997876512705218,0.00920875065180855,0.00831638840162094,0.00824478059054924,0.00746321038030756,0.00730601549857836,0.00701765079757811
0.015122583157867,0.00968165838972525,0.00892178730264404,0.00805521179103611,0.0079946825689213,0.0072359110606872,0.00708494579002532,0.00680500496236007
0.0144481743713553,0.00939579671447784,0.00864565737067271,0.00780363637202487,0.0077534439606646,0.0070167795973115,0.00687179208620285,0.0066000791327238
0.0138095158086621,0.00912075153612212,0.00838001140543888,0.0075613636946123,0.00752079934376545,0.0068055625856567,0.00666628793750339,0.00640261472574923
0.0132047307874459,0.00885610197973643,0.00812451116461738,0.00732810430675669,0.00729649050064547,0.00660201350834487,0.00646817511545281,0.00621236075981616
0.0126320390374768,0.00860143485058777,0.0078788294563137,0.00710357764326845,0.00708026637321956,0.00640589266454112,0.00627720353945504,0.00602907376216127
0.0120897517997595,0.00835634469962076,0.00764264998107246,0.00688751191173946,0.00687188301603423,0.00621696709866072,0.00609313120491814,0.00585251767906333
0.0115762672222967,0.00812043397458608,0.00741566717367739,0.00667964397565726,0.00667110354721685,0.00603501052836478,0.00591572411232657,0.00568246378862586
0.0110900660330326,0.00789331326645872,0.00719758604485107,0.00647971923492516,0.00647769809694695,0.00585980327181679,0.005744756196747,0.00551865140691542
0.0106297074715989,0.00767460165982458,0.00698809658697437,0.00628749150405609,0.00629144375314429,0.00569113217416587,0.00558000925717775,0.00536071366358207
0.0101938254624737,0.00746392719427783,0.00678662352049213,0.00610272288835466,0.00611212450405388,0.00552879053321524,0.00542120254460687,0.00520841934424523
0.00978112501306767,0.0072609274414663,0.00659279838824177,0.00592518365844636,0.00593953117739726,0.00537257802422755,0.00526796142598142,0.00506155848433501
0.00939037882108143,0.00706525019916439,0.0064063444744444,0.0057546521235549,0.00577345807808855,0.00522219443629771,0.00512007604080193,0.00491992840590888
0.00902042407626482,0.00687655429959828,0.00622699416180752,0.00559091450396757,0.00561349902904577,0.00507729764766972,0.00497735166843904,0.00478333381862037
0.00867015944244725,0.00669451052420794,0.00605448892837651,0.00543376480316245,0.00545932688571843,0.00493769372275374,0.00483960167963247,0.00465158693040707
0.00833854220642908,0.00651880261118997,0.00588857935553085,0.00528289202209534,0.00531074163277774,0.00480319613567406,0.00470664765782164,0.00452450756461287
0.0080245855810303,0.0063491283357051,0.0057290251456054,0.00513789155400042,0.00516754965425341,0.00467362492068209,0.00457831951127705,0.00440192327955054
0.00772735615029804,0.00618520063583417,0.00557559514715805,0.00499856306413943,0.00502956387883674,0.00454880676254355,0.00445445557019932,0.00428366948582038
0.00744597144558881,0.00602674875062011,0.00542806738542806,0.00486471812706824,0.00489660393154681,0.00442857509072546,0.00433490266259997,0.00416958955606887
0.00717959764196959,0.00587351933032811,0.00528622909505183,0.00473617575439804,0.00476849628813976,0.0043127701743372,0.00421951616261444,0.00405953492133777
0.00692744736512911,0.00572527747396089,0.00514987675164495,0.00461276231276648,0.00464507442798664,0.00420123921428913,0.00410816000496291,0.00395336514776792
0.00668877759975884,0.00558180764567911,0.00501881609844538,0.0044943114376914,0.00452617898054157,0.00409383642868972,0.00400070665960419,0.00385094798722643
0.00646288769115036,0.00544291442067968,0.00489286216386883,0.00438066394259285,0.00441165786000942,0.00399042312713905,0.00389703706124278,0.00375215939546629
0.00624911743255864,0.00530842301276462,0.00477183926558222,0.00427166772229209,0.00430136638244277,0.00389086776932527,0.0037970404892612,0.00365688351173898
0.00604684523169373,0.00517817954061206,0.00465558099658133,0.00416717765034086,0.00419516735929435,0.00379504600322172,0.00370061439484739,0.00356501259438821
0.00585548635051683,0.00505205099772783,0.00454393018879081,0.00406705546960331,0.00409293116146301,0.00370284067824573,0.00360766417354467,0.00347644690786759
0.00567449121332231,0.00492992490201219,0.00443673884990865,0.00397116967560566,0.00399453574813082,0.00361414182899919,0.00351810288311891,0.00339109455783665
0.0055033437788723,0.00481170861431491,0.0043338680696084,0.00387939539228591,0.00389986665521935,0.00352884662567943,0.00343185090844838,0.00330887127246964
0.00534155997310394,0.00469732833047401,0.00423518789179472,0.00379161423991451,0.0038088169391027,0.00344685928793389,0.00334883557701104,0.0032297001298087
0.00518868617963817,0.00458672776710516,0.0041405771503776,0.00370771419511549,0.00372128707229441,0.00336809095982147,0.00326899073037809,0.00315351123283591
0.00504429778597236,0.00447986657665633,0.00404992326696933,0.0036275894430905,0.00363718478914909,0.00329245954461809,0.00319225625882049,0.0030802413358394
0.00490799778382474,0.00437671854077656,0.00396312200998699,0.00355114022233152,0.00355642488113937,0.00321988949942336,0.00311857760760146,0.00300983342750809
0.00477941542260833,0.00427726960179671,0.00388007721582104,0.00347827266229446,0.00347892894292158,0.00315031159084144,0.00304790526467431,0.00294223627790325
0.00465820491543711,0.00418151579925223,0.00380070047395597,0.00340889861468853,0.00340462507211034,0.00308366261435877,0.00298019424026407,0.00287740395792336
0.00454404419740195,0.00408946118139557,0.00372491077914461,0.0033429354792082,0.00333344752735403,0.00301988508135692,0.0029154035491367,0.00281529534101276
0.00443663373609545,0.00400111576043764,0.00365263415488164,0.00328030602468658,0.00326533635084822,0.00295892687890896,0.00285349570623328,0.00275587359759582
0.00433569539451077,0.00391649357509409,0.00358380325343365,0.00322093820677565,0.00320023696275536,0.00290074090854365,0.00279443624577936,0.00269910569300282
0.00424097134649194,0.00383561091550016,0.00351835693850755,0.0031647649833515,0.00313809973603738,0.00284528471096441,0.00273819327300903,0.00264496189947677
0.00415222304487439,0.00375848475454958,0.0034562398572309,0.0031117241288975,0.00307887956089536,0.00279252008423213,0.00268473705633168,0.0025934153322275
0.004069230242329,0.00368513141719762,0.00339740200844311,0.00306175804913036,0.00302253540830788,0.00274241270313197,0.00263403966619603,0.00254444151847411
0.00399179006471793,0.00361556550625574,0.00334179831434061,0.00301481359710173,0.00296902990205656,0.00269493174733552,0.00258607466516389,0.00249801800705663
0.00391971613649203,0.00354979909062121,0.00328938820227991,0.00297084189193122,0.00291832890813596,0.00265004954554892,0.0025408168518887,0.00245412402458816
0.00385283775731643,0.0034878411504966,0.00324013520303914,0.00292979814120801,0.00287040114960478,0.00260774124213511,0.00249824205989496,0.00241274018235499
0.00379099912871033,0.00342969726451426,0.00319400657110213,0.00289164146794125,0.00282521785380412,0.00256798449175799,0.00245832701035664,0.00237384823635268
0.00373405862903802,0.00337536951612025,0.00315097293160452,0.00285633474275191,0.00278275243752081,0.00253075918647579,0.0024210492165438,0.00233743090106322
0.00368188813469709,0.00332485659120227,0.00311100795752351,0.00282384442178782,0.00274298023419038,0.00249604721847531,0.00238638693629958,0.00230347171591475
0.00363437238482485,0.00327815403569727,0.00307408807955892,0.00279414039061935,0.00270587826570107,0.00246383228035374,0.00235431916785648,0.00227195496188713
0.00359140838629052,0.00323525464057543,0.00304019223000463,0.00276719581414734,0.00267142505985529,0.00243409970358648,0.00232482568351783,0.00224286562448128
0.00355290485516496,0.00319614892186547,0.00300930162080051,0.00274298699233721,0.00263960051313925,0.00240683633462438,0.0022978870952155,0.00221618939828776
0.00351878169026687,0.00316082566491487,0.00298139955493806,0.00272149322139741,0.002610385797202,0.00238203044699067,0.00227348494569427,0.00219191272767998
0.00348896947377962,0.00312927250451033,0.00295647126950757,0.00270269665985663,0.00258376330639228,0.00235967168683222,0.00225160181904141,0.00217002287771499
0.0034634089933228,0.00310147651548955,0.00293450380795297,0.0026865821988737,0.00255971664287099,0.00233975104864598,0.00223222146444561,0.00215050802913121
0.00344205077925387,0.00307742479176449,0.00291548591856374,0.00267313733604735,0.00253823063521761,0.00232226087735935,0.00221532892739652,0.00213335739135943
0.00342485465037887,0.00305710499501704,0.00289940797588952,0.00266235205198728,0.0025192913860764,0.00230719489259421,0.00220091068298891,0.00211856132767727
0.00341178926068045,0.00304050585754449,0.00288626192161545,0.00265421868897123,0.00250288634422655,0.00229454823077834,0.00218895476653974,0.00210611148700027
0.00340283163914509,0.00302761762670731,0.00287604122147423,0.00264873183114824,0.00248900439648568,0.00228431750076862,0.00217945089733108,0.00209600093727924
0.00339796671431542,0.00301843244109875,0.0028687408349821,0.00264588818595974,0.00247763597503871,0.0022765008487966,0.00217239059192987,0.00208822429602811
0.00339718681484163,0.00301294463089355,0.0028643571951487,0.00264568646673538,0.0024687731760915,0.00227109802881485,0.00216776726418746,0.00208277785410935
0.00340049113710138,0.00301115093685544,0.00286288819580233,0.00264812727677757,0.0024624098861487,0.00226811047468676,0.00216557630966975,0.00207965968952918
0.00340788517095557,0.00301305064423308,0.00286433318476567,0.00265321299566905,0.002458541912676,0.00226754137109953,0.00216581517290263,0.00207886976862251
0.00341938007497417,0.0030186456293149,0.00286869296178433,0.00266094766901163,0.002457167116402,0.00226939572056762,0.00216848339643097,0.00208041003262223
0.00343499199308079,0.00302794031782308,0.00287596978082319,0.00267133690331642,0.00245828554301742,0.00227368040441196,0.00217358265127753,0.00208428446819964
0.0034547413056167,0.00304094155569063,0.00288616735707316,0.00268438776829677,0.00246189955252224,0.00228040423613318,0.00218111674895242,0.00209049916112549
0.00347865180941183,0.00305765839417361,0.0028992908797246,0.00270010870934235,0.00246801394493604,0.00228957800612909,0.00219109163570257,0.0020990623327333
0.00350674982367415,0.00307810179278822,0.00291534703223362,0.00271850947344815,0.00247663608151391,0.00230121451722946,0.00220351537020749,0.00210998435936575
0.00353906322146495,0.00310228424531024,0.00293434402240447,0.00273960105230607,0.0024877760009906,0.00231532861102292,0.00221839808642141,0.00212327777545487
0.00357562039029801,0.00313021933609686,0.00295629162510777,0.00276339564660489,0.00250144653070462,0.00233193718542716,0.0022357519437341,0.00213895726132737
0.00361644913003562,0.00316192123633471,0.00298120124082347,0.00278990665579448,0.00251766339273046,0.00235105920439676,0.00225559106707009,0.00215703961724063
0.00366157550175639,0.00319740415249985,0.00300908597341562,0.00281914869761807,0.00253644530537042,0.00237271570106971,0.00227793147996445,0.00217754372554319
0.00371102264757127,0.00323668174231912,0.00303996073059331,0.0028511376615737,0.00255781408052951,0.00239692977601736,0.00230279103403569,0.00220049050321629
0.00376480960830557,0.00327976651678421,0.00307384235037324,0.00288589080010875,0.00258179471762162,0.00242372659258048,0.00233018933861271,0.00222590284738604
0.00382295017327285,0.00332666925017708,0.00311074975652707,0.00292342686076664,0.00260841549473492,0.00245313337153949,0.00236014769454992,0.0022538055766979
